like1,PARM1,PARM5,PARM12,PARM15,PARM16,PARM17,PARM20,PARM22,PARM23,PARM25,PARM34,PARM39,PARM40,PARM42,PARM44,PARM49,PARM50,PARM51,PARM61,PARM73,PARM83,PARM87,PARM88,PARM89,PARM90,PARM91,PARM92,chain
-16723.652,1.5579615,0.3633094,2.149842,0.16191189,1.2675625,0.19362554,0.29530406,0.37154534,0.0026940063,0.3042155,0.53681344,0.095949374,0.30026007,1.8237089,1.6585028,4.512179,0.110289335,0.35724196,0.6383496,0.72905886,0.1297404,0.41471955,0.389042,0.41676953,4.510388,0.79143864,1.0691831,0.0
-3086.9346,1.0751753,0.80307597,1.8518602,0.28528354,1.2541492,0.124589555,0.2216218,0.14480926,0.0028511048,0.38052994,0.5085,0.061303273,0.23702915,0.7182418,1.365883,4.8900905,0.26644552,0.5274317,0.35534772,0.5392495,3.144256,0.80590206,0.32816312,0.8012804,3.222047,0.5619705,0.9900666,1.0
-4287.039,1.3769213,0.67987686,2.2589452,0.25999784,1.197861,0.44305328,0.34188244,0.44030702,0.0031364267,1.8514835,0.5450044,0.05469997,0.68508774,0.5714888,1.7456497,13.226706,0.27522674,0.5948164,0.46554965,0.13774237,6.7666297,0.7961488,0.93054837,0.86975557,4.460684,0.29911882,1.8599277,2.0
-2201.911,1.3601978,0.20210348,1.7464105,0.12660146,1.2408631,0.42816243,0.15589671,0.20799735,0.0031217888,1.7709918,0.54946,0.022527898,0.6270527,1.6065022,1.2211838,4.612324,0.23928264,0.16718201,0.85592574,0.6562827,3.7987697,0.98814434,0.06807888,0.14556536,9.627283,0.29609078,0.2104803,3.0
-7376.2075,1.4404806,0.17231312,2.2988553,0.05140128,1.3205702,0.22599323,0.31937298,0.17388715,0.002937041,1.1063915,0.57822436,0.019734299,0.73668236,1.7141145,1.5518867,9.043143,0.20610386,0.51315695,0.15850605,0.6203822,5.135989,0.3100072,0.7959325,0.10972127,4.8857765,0.36820352,0.93562144,4.0
-21790.941,1.0448748,0.34133536,1.5602539,0.10390852,1.0766056,0.33951077,0.1654189,0.4543035,0.0031572704,0.5524339,0.5061401,0.095317796,0.8099486,0.38742697,1.7781111,8.333623,0.068040535,0.4300013,0.6080334,0.38233155,2.9603038,0.6940216,0.1763107,0.3643867,7.874496,0.16665976,1.6438925,5.0
-3725.247,1.1298047,0.54027545,1.9554348,0.021267917,1.0465784,0.38008547,0.12730981,0.21504644,0.003044833,1.0010215,0.52281934,0.035998467,0.24821648,0.8518278,1.4157109,1.9838423,0.056916542,0.58116513,0.7222099,0.30190024,8.539923,0.5174257,0.25602055,0.83088946,7.0857368,0.19088499,1.4644719,6.0
-571.7853,1.3685719,0.38088706,2.330057,0.22836897,1.3007579,0.08052626,0.3913481,0.37416357,0.0026644475,0.2916185,0.57177114,0.068168014,0.7589824,1.3993317,1.238897,12.785068,0.16204117,0.33930972,0.12970008,0.41041434,0.28845,0.26403207,0.7634271,0.5834133,1.4385774,0.99829215,1.4938475,7.0
-3716.2249,1.8176239,0.4786012,2.0476682,0.18262957,1.4580109,0.08441329,0.1519748,0.2612357,0.0025008556,1.0735272,0.57607406,0.056273486,0.4661624,1.5532441,1.2656323,7.885151,0.20453122,0.6231262,0.53306115,0.4585695,3.7693534,0.73220575,0.56899434,0.44788182,4.4669766,0.105139606,1.1315132,8.0
-4923.9194,1.7089025,0.7226015,2.2244415,0.20983595,1.0858029,0.4591973,0.3069232,0.46001026,0.0024850958,1.2767875,0.5738439,0.01849313,0.7193611,2.2750325,1.2473606,10.607533,0.11598302,0.26560804,0.6182472,0.5372714,6.493988,0.55037594,0.6492459,0.14843993,5.249389,0.2741705,0.60164714,9.0
-1146.1674,1.5579615,0.39690477,2.149842,0.24708389,1.2675625,0.06248868,0.29530406,0.37154534,0.0023811797,0.3042155,0.56704247,0.095949374,0.33192462,1.8237089,1.417015,1.9592215,0.0731596,0.35724196,0.6383496,0.78729326,0.1297404,0.41471955,0.30629057,0.4025305,4.7393155,0.8270512,1.0691831,0.0
-3085.4946,1.0751753,0.80307597,1.8518602,0.24899155,1.2541492,0.108702786,0.2216218,0.14480926,0.0028511048,0.38052994,0.5085,0.061303273,0.052548192,0.7182418,1.365883,1.8227849,0.20547302,0.5274317,0.35534772,0.4267504,3.144256,0.80590206,0.3258259,0.8012804,3.4149795,0.17418337,0.9900666,1.0
-22222.39,1.3769213,0.6780452,2.2589452,0.22852431,1.197861,0.36611256,0.34188244,0.44030702,0.0031380402,1.8514835,0.50175375,0.05469997,0.8098669,0.5714888,1.9992443,12.243676,0.23188663,0.5948164,0.46554965,0.1636354,6.7666297,0.7961488,0.7755458,0.78217596,1.3309867,0.50986964,1.8599277,2.0
-14307.945,1.3601978,0.15810476,1.7464105,0.054937568,1.2408631,0.10065593,0.15589671,0.20799735,0.0031024138,1.7709918,0.5672762,0.022527898,0.2048646,1.6065022,1.1430129,4.548156,0.08703102,0.16718201,0.85592574,0.53641784,3.7987697,0.98814434,0.41789612,0.11576846,5.3512936,0.041928828,0.2104803,3.0
-3074.1926,1.4404806,0.00577166,2.2988553,0.036644876,1.3205702,0.42428228,0.31937298,0.17388715,0.0029118636,1.1063915,0.580578,0.019734299,0.76439774,1.7141145,1.1680446,8.636079,0.23636626,0.51315695,0.15850605,0.7583846,5.135989,0.3100072,0.78425527,0.30397105,5.8246374,0.48686692,0.93562144,4.0
-1607.1686,1.0448748,0.6000228,1.5602539,0.0010212269,1.0766056,0.3553571,0.1654189,0.4543035,0.0025709863,0.5524339,0.50811446,0.095317796,0.25261384,0.38742697,1.8509302,2.4640253,0.12824602,0.4300013,0.6080334,0.27392778,2.9603038,0.6940216,0.28436399,0.44899553,6.0166574,0.68360716,1.6438925,5.0
-4078.3762,1.1298047,0.41400304,1.9554348,0.014007435,1.0465784,0.35826433,0.12730981,0.21504644,0.0029851913,1.0010215,0.51451993,0.035998467,0.30057162,0.8518278,1.8668709,2.309421,0.14145336,0.58116513,0.7222099,0.27364248,8.539923,0.5174257,0.30476972,0.6948578,6.3164783,0.66874385,1.4644719,6.0
-1546.3646,1.3685719,0.35318735,2.330057,0.23958963,1.3007579,0.09966083,0.3913481,0.37416357,0.0026946026,0.2916185,0.5486497,0.068168014,0.81022215,1.3993317,1.3752074,13.3960285,0.057521258,0.33930972,0.12970008,0.30701485,0.28845,0.26403207,0.9649671,0.56509835,1.1137052,0.87456465,1.4938475,7.0
-2233.9204,1.8176239,0.4786012,2.0476682,0.28501424,1.4580109,0.15627451,0.1519748,0.2612357,0.0025008556,1.0735272,0.57607406,0.056273486,0.2761659,1.5532441,1.2656323,9.804187,0.24830936,0.6231262,0.53306115,0.41999903,3.7693534,0.73220575,0.8940281,0.44788182,3.0402741,0.52952296,1.1315132,8.0
-20256.29,1.7089025,0.5526606,2.2244415,0.09314904,1.0858029,0.31718412,0.3069232,0.46001026,0.0028762866,1.2767875,0.58085704,0.01849313,0.51074964,2.2750325,1.2646086,10.357031,0.1897353,0.26560804,0.6182472,0.5779911,6.493988,0.55037594,0.86822367,0.30347896,3.1629438,0.24111524,0.60164714,9.0
-15026.469,1.8256184,0.14764242,2.4969087,0.27381867,1.2675625,0.19362554,0.37643954,0.37154534,0.0023972765,0.3042155,0.5665824,0.057360906,0.90085155,1.8237089,1.3178433,4.512179,0.08698015,0.10872564,0.6383496,0.83045655,3.3040874,0.15224063,0.73694223,0.2883462,6.5143743,0.8985554,1.0691831,0.0
-4330.339,1.1204474,0.90329546,2.0389013,0.24899155,1.2541492,0.108702786,0.29600996,0.14480926,0.002866928,0.38052994,0.5070801,0.053230673,0.20910448,0.7182418,1.3870155,1.8227849,0.18559353,0.55037236,0.35534772,0.29324985,3.9411087,0.6417293,0.59609884,0.8945262,1.1363846,0.22539611,0.9900666,1.0
-1536.9393,1.6171643,0.73159796,2.364826,0.18760619,1.197861,0.44305328,0.38600937,0.44030702,0.0030912338,1.8514835,0.52939963,0.048382543,0.8655766,0.5714888,1.7726058,13.226706,0.2981579,0.45902774,0.46554965,0.22675736,5.9665084,0.80886704,0.9111364,0.6392043,3.6969464,0.33149865,1.8599277,2.0
-9822.736,1.4732336,0.009274475,1.8950129,0.026207143,1.2408631,0.42816243,0.23618767,0.20799735,0.003083128,1.7709918,0.5942039,0.015521468,0.8037458,1.6065022,1.1515613,4.612324,0.29350412,0.13848983,0.85592574,0.7910444,2.4641278,0.900503,0.28775346,0.2252864,8.708472,0.36431035,0.2104803,3.0
-13105.766,1.1286597,0.058531698,2.1044955,0.14127114,1.3205702,0.22599323,0.32495713,0.17388715,0.002936483,1.1063915,0.55163497,0.03614825,0.72766227,1.7141145,1.3794589,9.043143,0.15891926,0.43808746,0.15850605,0.56135046,4.827458,0.29494035,0.5559074,0.30440333,5.949866,0.4255697,0.93562144,4.0
-679.9365,1.249349,0.6608925,1.5793965,0.0010212269,1.0766056,0.3553571,0.17945346,0.4543035,0.0023563122,0.5524339,0.5337866,0.09742735,0.2733713,0.38742697,1.5944263,2.4640253,0.12558244,0.3214227,0.6080334,0.34090525,0.9115628,0.67733467,0.35534835,0.34319246,4.549907,0.8809531,1.6438925,5.0
-6547.702,1.0753173,0.4890156,1.7139192,0.035643645,1.0465784,0.38008547,0.073732644,0.21504644,0.0030630783,1.0010215,0.5110992,0.035753082,0.22809471,0.8518278,1.9476981,1.9838423,0.063878626,0.60800254,0.7222099,0.11403469,9.609868,0.63573235,0.21217178,0.71479136,7.732098,0.14978363,1.4644719,6.0
-57760.164,1.5022423,0.18573982,2.402818,0.28985083,1.3007579,0.08052626,0.38776004,0.37416357,0.0029074552,0.2916185,0.5726223,0.04068293,0.89633983,1.3993317,1.0825311,12.785068,0.20707645,0.22598295,0.12970008,0.56708413,0.59378153,0.38158247,0.6836406,0.42167747,2.9368489,0.8380125,1.4938475,7.0
-4017.069,1.747083,0.606404,1.8803369,0.28501424,1.4580109,0.15627451,0.07704874,0.2612357,0.0025582137,1.0735272,0.5497901,0.065385446,0.19151092,1.5532441,1.6984051,9.804187,0.22194843,0.6757231,0.53306115,0.23457688,6.142501,0.8889301,0.7996541,0.5098356,4.692239,0.44288623,1.1315132,8.0
-7337.6416,1.529634,0.8456809,2.3103256,0.13832821,1.0858029,0.4591973,0.38419002,0.46001026,0.0029173598,1.2767875,0.53934324,0.037768405,0.6892495,2.2750325,1.5506377,10.607533,0.103828624,0.30174905,0.6182472,0.377071,5.877122,0.5144408,0.70414495,0.592084,3.1817682,0.34356555,0.60164714,9.0
-2689.2405,1.5905753,0.42363125,2.269982,0.26044482,1.3508193,0.12154336,0.37709692,0.4031265,0.0023596627,0.27577472,0.5634531,0.08833488,0.45773396,1.5784321,1.4206418,7.624606,0.17299768,0.3454919,0.47656235,0.680773,1.9334884,0.41577917,0.54849875,0.44841436,2.7393353,0.99525386,1.362135,0.0
-1741.7623,1.1872046,0.8277706,2.128191,0.28800365,1.2968943,0.13468403,0.28978285,0.14016415,0.0030825876,0.77809674,0.50698966,0.044819225,0.23392293,0.77716005,1.42814,5.0998354,0.25843954,0.57587934,0.3066038,0.38874546,4.8938956,0.85089964,0.4878915,0.8918525,3.1522512,0.032115825,1.0545095,1.0
-1924.7994,1.6540073,0.8063003,2.4332411,0.19499122,1.1312622,0.4945566,0.37253577,0.45168066,0.0031481753,1.9974686,0.5248328,0.03309563,0.85526663,0.8022559,1.8599085,13.479337,0.2629751,0.4619435,0.59456164,0.20023763,7.827438,0.82850945,0.85129887,0.72622305,4.3800764,0.161511,1.7316366,2.0
-4788.0483,1.2582844,0.094107345,1.7818568,0.0797883,1.3158013,0.31681317,0.18131569,0.18106672,0.003033322,1.4248545,0.5568367,0.03855907,0.63997144,1.3037698,1.1793845,5.3014817,0.25300694,0.18871284,0.71115035,0.617515,1.9457102,0.8994319,0.104973726,0.20790996,8.491905,0.52682084,0.4759915,3.0
-3398.4216,1.5960778,0.04314867,2.2156894,0.13982794,1.3671457,0.24922475,0.24882336,0.13922215,0.0028414817,1.3365283,0.5890688,0.015932467,0.59426427,1.7595886,1.133612,8.152795,0.23126756,0.6018029,0.2802155,0.6234247,6.251792,0.4493544,0.83558863,0.26466376,5.449555,0.23063442,0.8269602,4.0
-1327.179,1.3059438,0.2777895,1.6928308,0.22932088,1.1361799,0.36650494,0.083757415,0.4689758,0.0024873577,1.1439583,0.54041654,0.06960513,0.45812437,0.5315489,1.8725011,2.631127,0.1264276,0.37141007,0.9332449,0.22001252,6.0981045,0.40484646,0.29085067,0.23005329,8.248022,0.89693785,1.8892232,5.0
-1125.054,1.1720685,0.3142264,2.1991837,0.13730037,1.1144508,0.2936169,0.19466768,0.19036871,0.0031043445,0.92432463,0.5194663,0.025892625,0.40022543,1.1816325,1.7918528,5.5394926,0.06854226,0.5874852,0.5804155,0.32270455,8.322191,0.39022946,0.38195786,0.7643657,6.1483126,0.22717187,1.4191973,6.0
-19325.805,1.146046,0.29622784,2.120732,0.23506238,1.2988936,0.045467842,0.30353332,0.24061772,0.0027841139,0.23716071,0.5339085,0.05958264,0.59094614,1.095075,1.3602949,9.304162,0.15756936,0.37798592,0.1673359,0.3915017,0.85511297,0.36294392,0.49710482,0.61716706,2.7135367,0.8485665,1.3191166,7.0
-32599.998,1.6812507,0.48410007,1.9843963,0.20991684,1.3875271,0.21299194,0.09339557,0.21466137,0.0026975651,1.285488,0.5599916,0.036224592,0.25835747,1.2186887,1.4064635,9.065381,0.23077716,0.6916491,0.5621645,0.27761796,6.3644433,0.76450443,0.851262,0.5459683,3.8237634,0.33754587,1.249437,8.0
-5557.6265,1.2653124,0.4252021,2.4906352,0.14317273,1.0580866,0.38672113,0.26754022,0.4184642,0.003078517,0.43269295,0.55219823,0.03062449,0.8443645,2.1114876,1.3716588,13.367249,0.065772645,0.22101486,0.25326106,0.52695054,3.3129504,0.12768249,0.5233601,0.40908936,3.6728537,0.74489504,0.96349025,9.0
-3731.7961,1.6250129,0.41612008,2.1558223,0.28424677,1.2509509,0.1858944,0.23781012,0.34905592,0.0023003272,0.19257765,0.57232636,0.089243166,0.1263496,2.0770056,1.4234127,3.705902,0.055978287,0.4445461,0.69090134,0.7264543,1.6608057,0.33775595,0.42314535,0.4422295,4.4450645,0.6831911,0.9859955,0.0
-3374.496,1.0741187,0.7150442,1.9277017,0.20159653,1.2334248,0.1384466,0.23002928,0.07878576,0.0030941495,0.6138452,0.5051156,0.04946344,0.13665123,0.5461278,1.4674307,0.9308621,0.21737029,0.5260535,0.39103794,0.41275966,4.3557863,0.8443523,0.19280685,0.85942686,4.729081,0.083157204,0.99146247,1.0
-2036.173,1.4325374,0.8830794,2.2230556,0.29305014,1.0837702,0.31344476,0.3739695,0.42117736,0.0030980802,1.0498438,0.5143655,0.051545534,0.62281024,0.46161112,1.6094913,14.174883,0.11075541,0.8933612,0.20328179,0.32049084,9.136271,0.19181713,0.803757,0.52260906,2.1003287,0.258392,0.8415688,2.0
-4820.502,1.4387645,0.05418768,1.8670267,0.061877757,1.296651,0.41789708,0.14812765,0.17797701,0.0031741979,1.9856147,0.5679539,0.017414974,0.690468,1.5799482,1.2457,6.5147347,0.2591204,0.25365612,0.86394596,0.6003563,4.9559174,0.96205485,0.1967131,0.17543326,9.615715,0.27685136,0.41012344,3.0
-20164.922,1.5794802,0.057356074,2.2073271,0.10450977,1.3596072,0.3171079,0.28526586,0.1687601,0.0030040762,1.6973133,0.58712417,0.008565805,0.7891097,1.5798825,1.0889791,9.937548,0.28816715,0.5069961,0.25593698,0.58945096,5.99271,0.6001765,0.8559968,0.20563158,5.6995325,0.19680575,0.7837326,4.0
-1209.5403,1.4299685,0.83483046,1.5630023,0.006859745,1.0454549,0.45230722,0.19448072,0.4418113,0.002322871,0.7444591,0.53963417,0.09278173,0.27148446,0.45782253,1.6162409,2.6513116,0.14304067,0.25891414,0.7534218,0.36589065,0.67803544,0.8159053,0.35682115,0.28583086,4.7489076,0.8418092,1.5868871,5.0
-6852.237,1.1527642,0.3674518,2.365444,0.23135158,1.1839023,0.22088365,0.23147961,0.090767056,0.0030474954,0.9946068,0.51125944,0.008929533,0.38730955,1.3135781,1.7355098,6.4245663,0.10753669,0.67052734,0.47932062,0.3378883,9.667216,0.4494475,0.42773524,0.8661347,5.6945243,0.039059978,1.2368977,6.0
-2182.572,1.2562164,0.52074283,2.372212,0.23143108,1.3063117,0.009927419,0.39085186,0.34870932,0.002646646,0.106251344,0.5240861,0.087512046,0.53626496,1.0784707,1.5706187,11.235021,0.13843383,0.4545888,0.1091781,0.3397108,0.26777083,0.22505929,0.71532035,0.8064114,1.633658,0.97680223,1.837542,7.0
-7277.006,1.9615082,0.54268914,2.1636052,0.2822978,1.4685957,0.21809252,0.19030696,0.31162438,0.0025445735,1.404207,0.59152275,0.05037009,0.36650956,1.867933,1.2100416,11.183693,0.28231564,0.5902501,0.6072402,0.49123886,4.3375115,0.8128382,0.97827125,0.3915995,3.2999475,0.40473333,0.94964087,8.0
-2634.453,1.9314884,0.60523975,2.1777897,0.18257743,1.1905519,0.41360947,0.29368827,0.48344812,0.002671157,1.3291616,0.59858346,0.028214842,0.6826267,2.3958926,1.0870463,11.851642,0.1695061,0.27794376,0.60403377,0.5668989,4.938256,0.6720056,0.80438244,0.19519395,4.257791,0.37139985,0.5150045,9.0
-789.13165,1.5579615,0.39690477,2.149842,0.27381867,1.2675625,0.19362554,0.29530406,0.37154534,0.0023811797,0.3042155,0.56704247,0.095949374,0.30026007,1.8237089,1.417015,4.512179,0.110289335,0.35724196,0.6383496,0.72905886,0.1297404,0.41471955,0.26860636,0.4025305,4.510388,0.44362152,1.0691831,0.0
-1746.772,1.1872046,0.8277706,2.128191,0.28800365,1.2968943,0.13468403,0.28978285,0.14016415,0.0030825876,0.77809674,0.50698966,0.044819225,0.23392293,0.77716005,1.42814,5.0998354,0.25843954,0.57587934,0.3066038,0.38874546,4.8938956,0.85089964,0.46934235,0.8918525,3.1522512,0.27652583,1.0545095,1.0
-1561.7295,1.6171643,0.73159796,2.364826,0.18760619,1.197861,0.44305328,0.38600937,0.44030702,0.0030912338,1.8514835,0.52939963,0.048382543,0.8655766,0.5714888,1.7726058,13.226706,0.2981579,0.45902774,0.46554965,0.22675736,5.9665084,0.80886704,0.26571485,0.6392043,3.6969464,0.76436746,1.8599277,2.0
-2100.4214,1.3601978,0.15810476,1.7464105,0.026207143,1.2408631,0.42816243,0.15589671,0.20799735,0.0031024138,1.7709918,0.5672762,0.022527898,0.6270527,1.6065022,1.1430129,4.612324,0.23928264,0.16718201,0.85592574,0.6562827,3.7987697,0.98814434,0.43701747,0.11576846,9.627283,0.69942474,0.2104803,3.0
-2535.0474,1.4404806,0.00577166,2.2988553,0.14127114,1.3205702,0.22599323,0.31937298,0.17388715,0.0029118636,1.1063915,0.580578,0.019734299,0.73668236,1.7141145,1.1680446,9.043143,0.20610386,0.51315695,0.15850605,0.6203822,5.135989,0.3100072,0.781671,0.30397105,4.8857765,0.6846233,0.93562144,4.0
-642.1639,1.249349,0.6608925,1.5793965,0.0010212269,1.0766056,0.3553571,0.17945346,0.4543035,0.0023563122,0.5524339,0.5337866,0.09742735,0.2733713,0.38742697,1.5944263,2.4640253,0.12558244,0.3214227,0.6080334,0.34090525,0.9115628,0.67733467,0.32095343,0.34319246,4.549907,0.43030542,1.6438925,5.0
-1107.0157,1.1720685,0.3142264,2.1991837,0.13730037,1.1144508,0.2936169,0.19466768,0.19036871,0.0031043445,0.92432463,0.5194663,0.025892625,0.40022543,1.1816325,1.7918528,5.5394926,0.06854226,0.5874852,0.5804155,0.32270455,8.322191,0.39022946,0.61495745,0.7643657,6.1483126,0.52286375,1.4191973,6.0
-527.8612,1.3685719,0.35318735,2.330057,0.28985083,1.3007579,0.08052626,0.3913481,0.37416357,0.0026946026,0.2916185,0.5486497,0.068168014,0.7589824,1.3993317,1.3752074,12.785068,0.16204117,0.33930972,0.12970008,0.41041434,0.28845,0.26403207,0.48331898,0.56509835,1.4385774,0.6497856,1.4938475,7.0
-2175.7917,1.8176239,0.4786012,2.0476682,0.28501424,1.4580109,0.15627451,0.1519748,0.2612357,0.0025008556,1.0735272,0.57607406,0.056273486,0.2761659,1.5532441,1.2656323,9.804187,0.24830936,0.6231262,0.53306115,0.41999903,3.7693534,0.73220575,0.9170264,0.44788182,3.0402741,0.999,1.1315132,8.0
-2605.0046,1.9314884,0.60523975,2.1777897,0.18257743,1.1905519,0.41360947,0.29368827,0.48344812,0.002671157,1.3291616,0.59858346,0.028214842,0.6826267,2.3958926,1.0870463,11.851642,0.1695061,0.27794376,0.60403377,0.5668989,4.938256,0.6720056,0.67695105,0.19519395,4.257791,0.9676927,0.5150045,9.0
-4199.056,1.6264503,0.29445264,2.0371687,0.27381867,1.2675625,0.08958102,0.20433544,0.37154534,0.0023811797,0.3042155,0.5830102,0.09892103,0.30026007,2.2174203,1.2344273,3.272437,0.09213564,0.41938618,0.66465694,0.79972535,0.97254205,0.3830704,0.26860636,0.32424855,4.284997,0.6708266,0.815608,0.0
-9921.345,1.9160718,0.8488491,1.6275628,0.28800365,1.2968943,0.01852546,0.38527423,0.14016415,0.0030825876,0.77809674,0.5951996,0.0014052484,0.23392293,1.9453566,1.6406422,5.117084,0.0857649,0.17871888,0.3878273,0.27251792,7.381802,0.5077538,0.4878915,0.55031586,1.4083384,0.999,1.4096798,1.0
-2826.4534,1.8031131,0.8518138,2.4708314,0.18760619,1.197861,0.3491981,0.38465607,0.44030702,0.0030912338,1.8514835,0.5326912,0.062264126,0.8655766,0.54994655,1.8198438,14.7812605,0.2963311,0.62018484,0.33507243,0.14237554,5.9560995,0.7149648,0.9111364,0.75770336,1.0170132,0.57509214,1.8015774,2.0
-1496.4852,1.4262537,0.14538218,1.6971751,0.026207143,1.2408631,0.3411464,0.1453712,0.20799735,0.0031024138,1.7709918,0.5745926,0.050575454,0.6270527,1.5527292,1.0861982,3.732915,0.27123773,0.19742377,0.85225767,0.7252823,1.2276284,0.9872309,0.06807888,0.11528269,8.873378,0.28416413,0.28092754,3.0
-34033.887,1.6982645,0.21533346,2.2260437,0.14127114,1.3205702,0.43907523,0.24299464,0.17388715,0.0029118636,1.1063915,0.5914502,0.008044489,0.73668236,1.4878522,1.662758,14.879882,0.13671447,0.59350526,0.14964668,0.1111728,9.031603,0.17348349,0.781671,0.18925996,2.4650164,0.07794156,1.727183,4.0
-812.7835,1.1646284,0.7530363,1.7734987,0.0010212269,1.0766056,0.26644954,0.27366754,0.4543035,0.0023563122,0.5524339,0.5099004,0.08514708,0.2733713,0.7453843,1.8231993,5.0880337,0.14016755,0.42238066,0.37169382,0.17303964,0.21419872,0.52921623,0.32095343,0.5694315,2.0225768,0.35864943,1.6379257,5.0
-968.3687,1.4846301,0.35006574,2.4666162,0.13730037,1.1144508,0.31233272,0.23859714,0.19036871,0.0031043445,0.92432463,0.54136276,0.018561644,0.40022543,1.5265746,1.782297,10.634261,0.08677499,0.6494584,0.5473836,0.28639808,9.369511,0.3284831,0.61495745,0.7490052,4.8424716,0.84171265,1.5483218,6.0
-7052.172,1.3056387,0.5903612,2.3181076,0.28985083,1.3007579,0.12996793,0.38907516,0.37416357,0.0026946026,0.2916185,0.517884,0.07556053,0.7589824,0.77931523,1.6631113,13.397656,0.14733632,0.40714535,0.12997499,0.15571061,1.6040035,0.29924986,0.48331898,0.77127343,1.5745089,0.61796784,1.8826259,7.0
-8147.9927,1.7984462,0.18020149,2.0754683,0.28501424,1.4580109,0.114399366,0.12869509,0.2612357,0.0025008556,1.0735272,0.59742665,0.027617695,0.2761659,2.1199534,1.0209804,9.246738,0.25447407,0.5975455,0.51730955,0.6249966,4.3468175,0.6825212,0.9170264,0.3091461,4.549095,0.94222194,0.56546056,8.0
-6063.3555,1.9367234,0.81281507,2.149862,0.18257743,1.1905519,0.35124248,0.32868123,0.48344812,0.002671157,1.3291616,0.5940663,0.035408046,0.6826267,2.2299304,1.0463643,11.6985655,0.23393407,0.2740025,0.5055605,0.59001446,3.65191,0.85268575,0.67695105,0.24562906,3.0424056,0.78563416,0.3817338,9.0
-3123.607,1.5579615,0.39690477,2.3830297,0.043884147,1.3408881,0.19362554,0.29530406,0.17202581,0.0023811797,0.84868073,0.56704247,0.05725782,0.30329812,1.8237089,1.1048727,11.760976,0.2297532,0.6872366,0.6383496,0.8096277,2.8623478,0.41471955,0.26860636,0.4025305,4.510388,0.9969492,0.5988612,0.0
